datetime,SC1,SC2,SC3,SC4,SC5
2016-10-11 09:00:00,101.77,118.5,131.26,161.11,225.93
2016-10-11 11:00:00,119.67,141.59,190.84,263.64,267.48
2016-10-11 13:00:00,129.16,158.98,194.1,295.47,483.03
2016-10-11 15:00:00,138.98,171.65,159.23,239.22,391.01
2016-10-11 17:00:00,104.68,133.93,151.14,207.98,316.35
2016-10-11 19:00:00,85.59,110.63,128.4,174.17,250.21
2016-10-11 21:00:00,78.18,116.2,146.94,154.63,217.73
2016-10-11 23:00:00,77.94,96.43,107.77,156.79,221.25
2016-10-12 01:00:00,90.0,127.06,137.78,162.78,197.43
2016-10-12 03:00:00,81.13,104.19,128.91,148.05,179.81
2016-10-12 05:00:00,34.53,60.42,83.19,135.31,165.81
2016-10-12 13:00:00,77.06,151.06,172.18,190.41,246.44
2016-10-12 15:00:00,91.77,130.41,123.44,144.8,184.65
2016-10-12 17:00:00,38.94,68.19,90.81,129.09,183.83
2016-10-13 03:00:00,94.28,151.52,151.87,146.49,145.72
2016-10-13 05:00:00,136.59,163.08,167.18,172.25,206.78
2016-10-13 07:00:00,142.45,201.63,172.95,190.44,245.39
2016-10-13 09:00:00,107.26,156.93,157.22,150.78,160.47
2016-10-13 11:00:00,137.47,180.58,174.04,176.27,202.91
2016-10-13 13:00:00,106.95,163.78,154.18,175.13,184.15
2016-10-13 15:00:00,129.91,170.94,183.96,223.09,276.53
2016-10-13 17:00:00,128.37,192.28,174.76,186.63,249.28
2016-10-13 19:00:00,107.3,158.88,190.9,209.62,223.88
2016-11-15 03:00:00,0.0,0.94,0.0,34.08,2.75
2016-11-15 05:00:00,0.0,0.0,0.0,0.0,0.0
2016-11-15 07:00:00,0.0,0.0,0.0,0.0,0.0
2016-11-15 09:00:00,0.0,0.0,0.0,0.0,0.0
2016-11-15 11:00:00,0.0,85.71,34.43,0.0,0.0
2016-11-15 13:00:00,90.27,188.2,288.12,284.24,338.56
2016-11-15 15:00:00,125.14,265.6,403.0,343.99,317.96
2016-11-15 17:00:00,158.98,391.0,418.89,446.61,592.9
2016-11-15 19:00:00,114.87,275.15,259.37,221.29,318.32
2016-11-17 21:00:00,52.23,126.47,133.87,122.5,206.13
2016-11-17 23:00:00,54.61,108.81,131.44,149.77,265.11
2016-11-18 01:00:00,61.81,139.83,147.88,172.12,336.77
2016-11-18 03:00:00,93.08,146.72,185.21,181.17,261.1
2016-11-18 05:00:00,138.87,183.99,198.26,217.33,289.53
2016-11-18 07:00:00,140.94,195.06,220.52,275.87,326.44
2016-11-18 09:00:00,121.16,232.25,248.87,358.06,362.42
2016-11-18 11:00:00,99.91,160.15,173.28,156.94,179.85
2016-11-18 13:00:00,91.52,149.25,141.94,236.95,329.95
2016-11-18 15:00:00,93.13,166.8,209.07,260.88,307.22
2016-11-18 17:00:00,166.57,293.68,320.39,288.04,379.53
2016-11-18 19:00:00,94.3,265.84,285.05,273.73,305.19
2016-11-18 21:00:00,122.14,254.72,268.5,263.99,441.9
2016-11-18 23:00:00,40.0,230.63,300.04,346.58,206.82
2016-11-19 01:00:00,31.5,83.52,88.66,114.89,192.52
2016-11-19 03:00:00,49.0,108.02,107.22,109.34,215.84
2016-11-19 07:00:00,75.26,151.67,176.9,183.35,240.87
2016-11-19 09:00:00,64.07,144.49,155.66,150.88,268.2
2016-11-19 11:00:00,58.64,186.89,203.6,167.46,250.82
2016-11-19 13:00:00,55.16,144.15,187.71,219.1,348.5
2016-11-19 15:00:00,43.86,132.54,160.99,170.57,262.0
2016-11-19 17:00:00,39.08,117.66,136.75,159.73,284.86
2016-11-19 19:00:00,39.9,125.56,135.99,153.32,233.23
2016-11-19 21:00:00,48.27,141.68,183.03,180.92,285.24
2016-11-19 23:00:00,77.53,185.92,217.33,267.41,453.29
2016-11-20 01:00:00,95.5,215.0,261.94,290.33,501.39
2016-11-20 03:00:00,134.71,241.37,451.62,525.88,700.38
2016-11-20 05:00:00,212.45,349.48,363.11,456.8,777.16
2016-11-20 07:00:00,102.47,230.39,257.51,308.72,577.62
2016-11-20 09:00:00,70.58,158.0,216.92,274.22,503.22
2016-11-20 11:00:00,48.21,130.86,167.79,195.49,365.53
2016-11-20 15:00:00,83.27,211.11,220.68,250.04,413.99
2016-11-20 17:00:00,98.57,192.13,211.13,267.29,515.38
2016-11-20 19:00:00,121.31,244.44,267.94,289.36,544.84
2016-11-20 21:00:00,171.76,281.18,282.98,336.22,564.76
2016-11-20 23:00:00,167.41,276.08,287.95,331.33,564.38
2016-11-21 01:00:00,165.6,289.63,358.94,522.49,684.87
2016-11-21 03:00:00,103.42,227.75,305.5,402.92,523.04
2016-11-21 05:00:00,60.95,134.3,156.25,266.7,474.33
2016-11-21 07:00:00,176.82,305.78,262.76,263.79,347.25
2016-11-21 09:00:00,373.21,832.86,897.62,851.58,786.1
2016-11-21 11:00:00,477.32,792.33,914.01,1073.91,1513.59
2016-11-21 15:00:00,337.15,602.83,725.15,984.58,1285.55
2016-11-21 17:00:00,237.38,527.0,675.92,829.24,1083.3
2016-11-21 19:00:00,246.95,654.29,952.5,1037.88,1152.73
2016-11-21 21:00:00,310.11,731.53,933.13,1188.04,1419.35
2016-11-21 23:00:00,303.63,684.76,694.97,863.13,1055.44
2016-11-22 01:00:00,296.02,560.48,682.29,778.02,888.12
2016-11-22 03:00:00,289.16,511.85,577.92,615.36,735.82
2016-11-22 05:00:00,292.61,462.66,520.48,559.38,640.6
2016-11-22 07:00:00,260.44,455.9,459.45,498.97,575.14
2016-11-22 09:00:00,228.06,375.76,408.65,393.15,440.33
2016-11-22 11:00:00,182.63,290.78,330.66,317.08,364.43
2016-11-22 13:00:00,168.73,273.68,291.25,288.54,318.47
2016-11-22 15:00:00,182.51,231.8,226.8,289.59,381.29
2016-11-22 17:00:00,141.59,235.43,268.99,281.84,257.86
2016-11-22 19:00:00,159.55,218.69,199.0,213.27,318.41
2016-11-22 21:00:00,230.88,379.14,384.23,375.16,443.82
2016-11-22 23:00:00,231.1,359.42,396.8,445.42,487.47
2016-11-23 01:00:00,215.69,372.97,413.4,438.31,472.16
2016-11-23 03:00:00,126.03,226.87,274.85,355.53,434.08
2016-11-23 05:00:00,198.64,340.71,350.94,350.23,373.24
2016-11-23 07:00:00,248.37,442.72,457.21,494.74,521.5
2016-11-23 11:00:00,213.38,364.74,407.27,454.41,578.91
2016-11-23 13:00:00,179.48,360.64,403.5,461.7,602.49
2016-11-23 15:00:00,226.68,406.87,419.17,487.8,710.01
2016-11-23 17:00:00,239.16,401.95,476.52,581.82,674.49
2016-11-23 19:00:00,202.94,340.58,428.25,502.25,621.43
2016-11-23 21:00:00,156.87,304.93,354.63,402.88,528.65
2016-11-23 23:00:00,109.03,278.05,329.45,405.26,569.29
2016-11-24 01:00:00,102.4,267.44,334.82,423.12,544.07
2016-11-24 03:00:00,108.71,224.91,263.31,335.89,512.61
2016-11-24 05:00:00,97.65,157.59,195.53,272.65,424.02
2016-11-24 07:00:00,0.8,49.17,105.55,224.97,254.21
2016-11-30 03:00:00,41.61,190.38,269.15,405.06,717.74
2016-11-30 05:00:00,19.66,97.42,188.77,303.24,508.76
2016-11-30 07:00:00,13.23,57.44,88.06,142.62,344.6
2016-11-30 11:00:00,8.46,43.33,52.86,68.47,132.78
2016-11-30 13:00:00,7.92,51.03,83.61,83.44,136.35
2016-11-30 15:00:00,9.76,32.07,55.81,92.88,180.85
2016-11-30 17:00:00,7.11,27.59,58.99,95.34,183.26
2016-12-01 21:00:00,101.33,292.52,495.55,695.58,976.68
2016-12-01 23:00:00,51.7,203.37,366.18,560.88,451.98
2016-12-02 01:00:00,55.75,185.68,226.97,271.28,438.3
2016-12-02 03:00:00,51.72,120.88,169.17,229.09,383.36
2016-12-05 01:00:00,3.71,12.7,24.46,49.66,77.52
2016-12-07 03:00:00,78.37,228.19,260.5,288.38,581.36
2016-12-07 05:00:00,50.49,177.16,225.19,274.74,566.93
2016-12-07 07:00:00,33.53,177.04,224.68,253.44,497.77
2016-12-07 13:00:00,42.77,210.0,237.8,235.6,313.08
2016-12-07 15:00:00,48.22,203.5,200.13,211.97,302.87
2016-12-07 17:00:00,53.58,158.07,212.16,223.36,300.09
2016-12-07 19:00:00,87.11,233.78,261.66,324.6,507.87
2016-12-07 21:00:00,102.95,251.96,280.56,252.68,414.87
2016-12-07 23:00:00,34.35,133.38,184.46,154.86,281.8
2016-12-08 11:00:00,36.39,111.22,142.13,214.57,324.82
2016-12-08 13:00:00,23.57,57.26,81.15,143.41,241.69
2016-12-08 15:00:00,14.66,70.75,92.97,112.6,203.88
2016-12-15 05:00:00,79.24,141.47,159.79,198.11,264.12
2016-12-15 07:00:00,82.72,147.7,247.05,176.41,251.38
2016-12-15 09:00:00,84.0,135.61,164.3,191.17,284.87
2016-12-15 11:00:00,67.94,179.98,180.57,233.38,377.47
2016-12-15 13:00:00,85.07,187.99,202.48,254.43,512.37
2016-12-15 15:00:00,93.33,160.84,170.03,234.62,469.9
2016-12-15 17:00:00,71.52,145.77,139.78,178.55,360.69
2016-12-15 21:00:00,73.2,161.29,184.58,268.03,447.87
2016-12-15 23:00:00,67.72,167.16,197.42,279.68,526.05
2016-12-16 01:00:00,42.06,136.44,178.02,279.63,609.57
2016-12-16 03:00:00,29.55,108.97,159.13,245.03,554.26
2016-12-17 03:00:00,38.3,150.08,245.72,388.43,672.4
2016-12-17 05:00:00,55.66,196.53,268.48,433.44,696.4
2016-12-17 07:00:00,69.69,149.59,205.82,356.26,609.68
2016-12-17 09:00:00,86.44,134.16,145.08,184.97,302.35
2016-12-17 11:00:00,133.06,52.71,82.03,125.84,236.29
2016-12-17 13:00:00,53.42,57.66,51.44,66.31,92.84
2016-12-17 15:00:00,38.47,75.45,85.82,79.56,113.05
2016-12-18 01:00:00,69.34,133.64,151.68,158.06,187.2
2016-12-18 03:00:00,70.09,142.3,143.34,164.72,215.53
2016-12-18 05:00:00,61.36,129.11,147.27,161.87,232.09
2016-12-18 07:00:00,70.79,127.73,134.82,150.48,286.13
2016-12-18 09:00:00,46.3,92.85,111.47,143.06,219.66
2016-12-18 11:00:00,44.69,90.81,97.99,175.38,377.85
2016-12-18 13:00:00,34.65,115.19,165.86,242.71,393.8
2016-12-18 15:00:00,47.15,125.75,149.94,211.39,397.13
2016-12-18 19:00:00,36.02,104.15,122.73,165.16,272.91
2016-12-18 21:00:00,32.91,64.63,84.79,122.39,223.13
2016-12-18 23:00:00,70.8,91.78,97.69,117.35,232.17
2016-12-19 03:00:00,48.98,100.95,146.47,285.1,725.2
2016-12-19 05:00:00,36.55,86.33,98.16,204.67,552.32
2016-12-19 09:00:00,27.09,57.49,73.49,122.16,365.14
2016-12-19 13:00:00,14.35,58.74,64.6,105.59,243.05
2016-12-19 19:00:00,3.55,24.76,34.18,59.35,154.88
2016-12-19 23:00:00,12.41,55.04,91.55,140.12,344.73
2016-12-20 01:00:00,9.62,43.34,61.09,113.84,278.06
2016-12-20 03:00:00,18.07,57.37,65.33,208.31,350.73
2016-12-20 05:00:00,56.86,159.56,173.94,297.28,497.73
2016-12-20 07:00:00,45.79,110.75,157.29,149.59,146.03
2016-12-20 09:00:00,11.0,32.97,42.97,39.16,76.77
2016-12-20 11:00:00,6.19,14.42,19.37,25.78,84.5
2016-12-20 17:00:00,9.6,35.44,43.45,54.2,139.28
2016-12-20 19:00:00,15.68,45.77,51.04,55.75,164.21
2016-12-20 21:00:00,10.68,54.02,70.11,88.61,208.12
2016-12-20 23:00:00,3.95,13.29,19.62,27.23,46.62
2016-12-21 03:00:00,191.86,243.06,227.42,223.53,230.95
2016-12-21 05:00:00,228.31,259.31,277.31,275.41,316.72
2016-12-21 07:00:00,225.0,240.51,255.48,328.62,377.48
2016-12-21 09:00:00,191.51,196.17,206.23,206.62,246.75
2016-12-21 11:00:00,152.77,210.79,236.29,213.11,224.82
2016-12-21 13:00:00,197.83,307.26,371.53,303.85,293.99
2016-12-21 15:00:00,322.9,611.97,765.0,735.66,764.08
2016-12-21 17:00:00,481.38,794.25,624.46,798.23,974.0
2016-12-21 19:00:00,211.59,467.44,298.36,295.45,276.85
2016-12-21 21:00:00,266.64,315.76,340.31,371.5,389.38
2016-12-21 23:00:00,293.02,416.83,424.94,429.01,477.69
2016-12-22 01:00:00,289.3,403.6,414.02,413.29,492.27
2016-12-22 03:00:00,256.5,394.25,421.3,407.93,494.74
2016-12-22 05:00:00,261.18,384.04,405.28,446.0,526.32
2016-12-22 07:00:00,217.0,391.52,409.72,429.21,512.23
2016-12-22 09:00:00,183.68,329.04,383.06,388.22,450.43
2016-12-22 19:00:00,64.27,146.12,159.12,156.27,236.99
2016-12-22 21:00:00,92.03,193.44,200.59,203.1,280.67
2016-12-22 23:00:00,92.54,202.74,222.93,236.91,326.05
2016-12-23 01:00:00,93.53,180.88,182.9,177.61,299.21
2016-12-23 05:00:00,55.77,131.09,154.6,172.73,268.86
2016-12-23 07:00:00,58.71,110.91,121.34,154.56,247.84
2016-12-24 23:00:00,27.04,94.64,130.33,156.68,237.37
2016-12-25 01:00:00,21.88,57.06,71.98,76.13,122.94
2016-12-25 07:00:00,28.32,74.0,97.2,107.88,152.32
2016-12-25 11:00:00,23.51,74.98,88.62,93.44,120.86
2016-12-25 13:00:00,23.03,76.28,95.46,100.09,132.12
2016-12-25 15:00:00,30.8,94.83,100.23,128.06,221.9
2016-12-25 17:00:00,21.75,69.15,94.95,125.89,297.15
2016-12-25 19:00:00,16.58,74.79,126.58,172.41,377.58
2016-12-25 23:00:00,59.02,126.64,134.15,161.0,327.74
2016-12-26 01:00:00,29.13,138.15,154.09,137.46,288.0
2016-12-26 23:00:00,24.3,66.77,120.17,164.88,320.69
2016-12-27 01:00:00,42.33,91.16,100.0,153.86,312.19
2016-12-27 03:00:00,53.5,85.65,94.34,118.41,197.26
2016-12-27 07:00:00,26.39,52.17,87.94,142.28,242.89
2016-12-27 09:00:00,12.08,55.16,65.59,88.72,190.45
2016-12-29 07:00:00,58.05,260.46,318.5,349.13,574.1
2016-12-29 09:00:00,169.94,313.86,351.74,392.77,599.33
2016-12-29 11:00:00,220.62,305.95,324.62,388.71,588.59
2016-12-29 13:00:00,170.85,274.72,301.84,331.95,518.17
2016-12-29 15:00:00,153.56,278.22,285.5,353.56,635.4
2016-12-29 17:00:00,158.82,260.21,273.57,317.19,547.86
2016-12-29 19:00:00,162.28,244.8,266.55,319.87,564.55
2016-12-29 21:00:00,148.69,229.01,246.3,310.61,512.71
2016-12-29 23:00:00,158.77,224.64,249.17,314.33,557.41
2016-12-30 01:00:00,135.55,186.48,227.72,285.86,492.41
2016-12-30 03:00:00,123.14,172.16,186.88,237.52,448.25
2016-12-30 09:00:00,165.44,265.52,256.87,255.95,411.06
2016-12-30 13:00:00,170.66,373.52,432.01,482.46,596.98
2016-12-30 15:00:00,146.88,409.3,406.01,428.02,554.33
2016-12-30 17:00:00,98.42,305.09,338.17,371.15,501.1
2016-12-30 19:00:00,88.5,247.67,310.08,354.56,443.73
2016-12-30 21:00:00,99.49,257.58,300.53,385.4,469.07
2016-12-30 23:00:00,143.7,289.12,318.69,373.5,540.71
2017-05-02 21:00:00,18.15,72.07,102.88,135.57,502.15
2017-05-03 05:00:00,43.8,117.72,141.96,201.73,448.82
2017-05-03 13:00:00,46.28,140.09,196.31,259.69,341.16
2017-05-03 15:00:00,38.9,137.91,194.01,241.78,334.89
2017-05-03 17:00:00,40.41,160.42,205.53,296.36,454.93
2017-05-03 19:00:00,58.87,202.66,237.72,294.84,535.77
2017-05-03 21:00:00,53.7,186.74,242.76,273.86,608.33
2017-05-03 23:00:00,59.94,182.45,209.93,537.92,953.43
2017-05-04 01:00:00,74.0,397.81,1165.51,2044.82,621.32
2017-05-04 03:00:00,64.86,182.44,245.09,317.44,480.59
2017-05-04 05:00:00,73.51,164.51,184.77,219.9,403.89
2017-05-04 07:00:00,69.42,146.91,168.98,207.96,442.43
2017-05-04 09:00:00,57.14,141.44,175.52,240.61,559.77
2017-05-04 11:00:00,60.23,155.72,194.39,289.29,594.43
2017-05-04 13:00:00,65.39,155.0,191.82,278.12,576.08
2017-05-04 15:00:00,62.22,152.2,182.7,262.39,501.13
2017-05-04 17:00:00,55.49,165.32,212.14,338.89,766.54
2017-05-04 19:00:00,54.74,159.13,223.46,325.1,730.14
2017-05-04 21:00:00,46.53,165.89,228.72,364.86,803.34
2017-05-04 23:00:00,46.81,143.85,186.36,297.86,646.93
2017-05-05 01:00:00,50.52,131.65,209.03,327.63,597.55
2017-05-05 03:00:00,49.2,152.32,216.87,309.44,630.84
2017-05-05 05:00:00,72.44,157.28,245.42,338.28,593.88
2017-05-05 07:00:00,65.91,180.25,285.69,365.98,624.4
2017-05-05 09:00:00,78.7,203.23,293.72,363.67,577.49
2017-05-05 11:00:00,94.06,227.94,293.03,414.13,883.63
2017-05-05 13:00:00,93.55,224.75,300.99,395.95,846.45
2017-05-05 15:00:00,120.59,253.85,321.68,468.78,857.07
2017-05-05 17:00:00,133.37,289.31,365.89,474.63,715.29
2017-05-05 19:00:00,147.13,317.12,379.93,455.46,648.95
2017-05-05 21:00:00,148.0,318.73,409.15,465.44,717.31
2017-05-05 23:00:00,98.16,244.35,341.5,438.68,1068.35
2017-05-06 01:00:00,45.48,153.69,231.54,324.59,921.15
2017-05-06 03:00:00,41.47,113.41,157.9,251.75,678.26
2017-05-06 05:00:00,30.58,90.81,102.38,140.08,318.15
2017-05-06 07:00:00,27.66,102.78,129.1,167.57,319.65
2017-05-06 09:00:00,24.46,90.29,107.43,128.98,328.43
2017-05-06 11:00:00,46.36,125.78,156.14,186.11,326.31
2017-05-06 13:00:00,65.98,134.54,146.36,177.25,339.31
2017-05-06 15:00:00,60.78,136.78,159.58,199.53,332.47
2017-05-06 17:00:00,53.37,157.46,181.78,202.44,448.15
2017-05-06 19:00:00,50.73,146.1,197.18,284.93,574.58
2017-05-06 21:00:00,56.7,145.38,197.49,258.17,633.35
2017-05-06 23:00:00,61.94,150.34,191.92,269.2,689.47
2017-05-07 01:00:00,57.67,138.65,154.41,211.75,422.92
2017-05-07 03:00:00,57.63,122.38,141.44,172.11,300.66
2017-05-07 09:00:00,57.05,125.45,133.2,157.68,171.81
2017-05-07 11:00:00,56.25,124.19,138.17,170.0,196.01
2017-05-07 15:00:00,63.47,145.8,154.36,205.64,284.38
2017-05-07 17:00:00,65.78,167.27,199.69,210.93,264.05
2017-05-07 19:00:00,77.58,170.2,182.65,211.0,323.44
2017-05-07 21:00:00,51.77,141.04,183.37,216.15,267.23
2017-05-07 23:00:00,67.41,169.06,176.33,192.76,312.58
2017-05-08 01:00:00,86.89,174.94,188.74,239.81,418.71
2017-05-08 03:00:00,87.79,153.16,182.41,238.12,336.88
2017-05-08 05:00:00,80.36,195.82,230.63,259.77,402.32
2017-05-08 07:00:00,44.17,138.87,155.7,184.26,365.09
2017-05-08 09:00:00,33.59,85.39,104.75,115.4,184.26
2017-05-08 11:00:00,32.76,104.46,126.87,129.43,172.78
2017-05-08 13:00:00,39.25,156.33,199.08,173.26,267.0
2017-05-08 15:00:00,50.47,181.41,215.93,227.11,331.04
2017-05-08 21:00:00,71.71,160.36,170.16,198.03,445.75
2017-05-08 23:00:00,62.04,140.28,149.75,182.28,383.69
2017-05-09 01:00:00,64.91,125.83,127.59,158.81,376.6
2017-05-09 03:00:00,50.3,109.18,130.98,144.66,393.73
2017-05-09 05:00:00,68.89,120.81,132.79,155.56,316.98
2017-05-09 07:00:00,76.16,138.53,110.22,125.56,313.59
2017-05-09 11:00:00,86.25,137.88,149.06,205.63,330.22
2017-05-09 15:00:00,118.61,214.4,248.69,227.2,347.89
2017-05-09 17:00:00,161.07,260.47,217.16,267.2,406.12
2017-05-09 19:00:00,136.37,260.28,285.33,305.8,427.27
2017-05-09 21:00:00,144.81,244.66,260.17,275.1,530.74
2017-05-09 23:00:00,139.23,264.08,293.61,335.87,570.33
2017-05-10 01:00:00,172.74,279.35,316.72,383.21,616.67
2017-05-10 03:00:00,172.44,249.56,270.53,346.4,597.57
2017-05-10 05:00:00,124.64,191.69,208.76,257.81,553.59
2017-05-10 07:00:00,105.69,158.83,193.11,219.13,351.59
2017-05-13 21:00:00,95.84,328.6,463.15,652.4,1025.62
2017-05-13 23:00:00,145.2,479.57,1591.32,1970.33,1624.56
2017-05-14 01:00:00,192.84,427.88,696.46,1034.84,1421.54
2017-05-14 03:00:00,111.33,300.42,477.33,771.39,1272.45
2017-05-14 09:00:00,72.84,281.51,424.42,682.65,1073.77
2017-05-14 11:00:00,86.77,302.3,408.12,559.54,992.84
2017-05-14 13:00:00,72.34,274.64,388.37,524.17,835.16
2017-05-14 15:00:00,73.37,264.2,451.04,639.09,925.66
2017-05-14 17:00:00,87.53,279.3,475.82,747.92,1160.84
2017-05-14 19:00:00,97.4,321.15,604.8,986.21,1293.11
2017-05-14 21:00:00,111.96,414.0,673.47,925.24,1450.13
2017-05-14 23:00:00,90.4,384.23,608.28,834.22,1121.72
2017-05-15 01:00:00,107.17,414.46,636.68,622.42,621.2
2017-05-15 03:00:00,43.52,191.3,277.21,259.85,227.29
2017-05-15 09:00:00,95.28,147.63,172.47,195.11,223.79
2017-05-15 11:00:00,76.61,119.54,129.02,144.34,193.47
2017-05-15 13:00:00,94.79,150.57,160.31,167.25,213.93
2017-05-15 15:00:00,63.97,141.51,173.95,176.01,208.56
2017-05-16 07:00:00,103.31,215.15,272.64,428.74,656.03
2017-05-16 09:00:00,87.53,189.73,265.81,441.99,792.08
2017-05-16 11:00:00,90.87,207.3,284.0,444.42,964.37
2017-05-16 13:00:00,89.9,215.01,273.02,445.74,895.54
2017-05-16 15:00:00,86.44,201.29,274.93,448.96,955.12
2017-05-16 17:00:00,93.19,174.18,269.74,472.04,931.75
2017-05-16 19:00:00,97.8,198.83,391.82,1002.7,1730.18
2017-05-16 21:00:00,78.94,205.22,424.17,927.19,1991.1
2017-05-16 23:00:00,93.09,226.97,461.35,912.56,2091.96
2017-05-17 01:00:00,96.34,239.01,452.37,774.97,1410.61
2017-05-17 03:00:00,98.83,214.18,332.4,578.18,974.25
2017-05-17 05:00:00,88.99,259.07,381.99,566.35,843.99
2017-05-17 07:00:00,94.41,204.14,302.78,481.97,1011.88
2017-05-17 09:00:00,83.4,208.39,319.72,539.34,907.66
2017-05-17 11:00:00,98.75,276.31,379.64,547.54,939.28
2017-05-17 13:00:00,94.62,277.25,384.13,583.09,1014.47
2017-05-17 15:00:00,105.09,286.98,445.61,668.14,1013.3
2017-05-17 17:00:00,113.63,299.85,451.5,661.13,1161.08
2017-05-17 19:00:00,106.25,309.88,480.08,682.16,1136.53
2017-05-17 21:00:00,116.74,393.34,564.71,772.56,1200.76
2017-05-17 23:00:00,113.65,415.44,613.38,822.28,1276.63
2017-05-18 01:00:00,117.61,427.88,620.27,895.23,1284.72
2017-05-18 03:00:00,130.95,455.97,681.08,984.46,1405.11
2017-05-18 05:00:00,152.74,463.72,723.0,977.49,1397.88
2017-05-18 07:00:00,117.69,397.92,602.52,837.36,1093.16
2017-05-18 09:00:00,78.41,331.44,493.26,680.42,836.64
2017-05-18 11:00:00,79.95,327.12,505.18,590.81,781.94
2017-05-18 13:00:00,89.91,369.84,479.19,564.54,695.42
2017-05-18 15:00:00,101.21,363.64,473.46,595.01,695.41
2017-05-18 17:00:00,97.35,385.6,565.4,756.88,886.3
2017-05-18 19:00:00,127.48,433.4,579.75,763.75,848.14
2017-05-18 21:00:00,143.94,482.34,615.15,756.2,966.57
2017-05-18 23:00:00,122.33,375.19,527.74,641.85,673.33
2017-05-19 01:00:00,107.53,337.12,454.47,553.94,644.56
2017-05-19 03:00:00,169.38,537.21,645.63,975.83,1512.78
2017-05-19 05:00:00,237.16,795.89,1091.78,1351.04,1872.78
2017-05-19 07:00:00,333.56,1026.13,1444.0,1647.13,2205.23
2017-05-19 09:00:00,406.19,1154.52,1670.8,1945.24,2329.77
2017-05-19 11:00:00,516.95,1481.93,1988.83,2210.3,2392.05
2017-05-19 13:00:00,417.75,1348.19,2009.94,2391.56,2567.64
2017-05-19 15:00:00,378.65,1179.4,1694.39,1987.76,2146.93
2017-05-19 17:00:00,258.81,776.9,1264.32,1640.12,1884.97
2017-05-19 19:00:00,135.37,427.25,681.41,978.55,1166.38
2017-05-19 21:00:00,96.72,350.1,558.16,813.33,1189.11
2017-05-19 23:00:00,86.15,309.39,518.81,862.99,1683.37
2017-05-20 01:00:00,62.26,271.29,460.61,954.17,1999.62
2017-05-20 03:00:00,48.48,214.34,298.13,564.08,1237.13
2017-05-20 05:00:00,43.98,128.58,154.65,191.78,342.61
2017-05-20 07:00:00,17.94,84.14,165.16,194.75,252.56
2017-05-20 11:00:00,31.56,128.69,178.39,205.8,259.76
2017-05-20 13:00:00,40.74,151.49,210.94,292.26,368.49
2017-05-20 15:00:00,49.0,171.1,242.42,325.04,414.01
2017-05-20 17:00:00,52.11,173.06,240.33,366.36,444.81
2017-05-20 19:00:00,59.59,223.42,289.14,389.31,550.63
2017-05-20 21:00:00,63.41,223.05,327.78,417.22,632.51
2017-05-20 23:00:00,47.99,210.37,295.56,441.87,634.82
2017-05-21 01:00:00,59.25,243.28,359.61,507.88,1647.62
2017-05-21 03:00:00,66.84,377.6,476.88,1063.8,1016.81
2017-05-21 05:00:00,54.16,227.96,321.93,491.47,745.25
2017-05-21 07:00:00,49.13,174.27,277.42,488.73,858.27
2017-05-21 09:00:00,40.72,172.13,284.15,559.89,880.06
2017-05-21 11:00:00,43.44,158.86,293.01,571.21,879.17
2017-05-21 13:00:00,42.86,169.0,315.8,697.16,973.56
2017-05-21 15:00:00,44.02,185.68,401.86,754.67,1068.7
2017-05-21 17:00:00,46.18,205.85,419.54,737.86,1300.23
2017-05-21 21:00:00,48.43,208.94,383.5,567.21,916.0
2017-05-21 23:00:00,47.43,181.63,399.28,628.51,1026.33
2017-05-22 01:00:00,40.4,182.32,351.92,740.08,1167.91
2017-05-22 03:00:00,35.42,164.48,352.52,660.2,1166.02
2017-05-22 05:00:00,48.09,202.9,255.77,488.86,829.78
2017-05-22 07:00:00,72.76,181.12,672.91,934.69,847.85
2017-05-22 09:00:00,104.93,432.8,787.39,1053.46,1371.97
2017-05-22 11:00:00,128.95,486.55,750.41,895.32,1174.09
2017-05-22 13:00:00,120.6,421.22,661.89,932.97,1202.2
2017-05-22 15:00:00,77.91,354.41,633.68,950.21,1262.94
2017-05-22 17:00:00,90.38,320.11,600.05,808.66,1214.86
2017-05-22 19:00:00,49.98,251.69,507.64,720.68,1228.84
2017-05-22 21:00:00,38.98,230.99,398.25,583.17,1052.87
2017-05-22 23:00:00,41.28,234.01,397.53,586.97,1337.55
2017-05-23 01:00:00,39.6,251.6,418.45,632.7,1420.02
2017-05-23 03:00:00,46.01,275.38,483.64,746.68,1614.77
2017-05-23 05:00:00,71.44,375.67,728.51,1048.58,1683.45
2017-05-23 07:00:00,69.83,376.16,810.9,1183.51,1595.59
2017-06-05 01:00:00,74.58,354.21,724.65,1091.05,1576.13
2017-06-05 03:00:00,74.89,340.39,763.57,1174.77,1568.05
2017-06-05 05:00:00,76.37,325.66,640.0,1115.77,1223.95
2017-06-05 07:00:00,77.37,323.42,646.87,962.8,1266.27
2017-06-05 09:00:00,91.25,387.0,678.66,950.1,1444.13
2017-06-05 11:00:00,114.62,490.84,828.68,1245.49,1723.37
2017-06-05 13:00:00,87.88,459.89,751.27,1216.26,1705.51
2017-06-05 15:00:00,98.06,415.02,630.67,984.11,1535.12
2017-06-05 17:00:00,50.3,331.58,517.48,774.59,1138.2
2017-06-05 19:00:00,95.48,426.38,605.19,876.23,1052.74
2017-06-05 21:00:00,165.86,457.36,607.1,789.5,962.12
2017-06-05 23:00:00,189.4,467.03,631.05,814.5,1033.41
