datetime,Org,NH4SO4,NH4NO3,eBC880
2019-07-19 20:00:00,0.7776008226127871,0.14821889872007532,0.023209113954457614,0.050971164712679776
2019-07-19 22:00:00,0.8926499287133243,0.02873463097185513,0.014105426211868784,0.06451001410295179
2019-07-20 00:00:00,0.8601198508587488,0.05690289351568188,0.019326226751476185,0.06365102887409332
2019-07-20 02:00:00,0.8394731742513974,0.08163404127480678,0.019050035159344163,0.059842749314451674
2019-07-20 04:00:00,0.83949639296485,0.08589467465423285,0.018032424079962094,0.05657650830095518
2019-07-20 06:00:00,0.8259014359051767,0.11977995484768345,0.018019650493976594,0.03629895875316317
2019-07-20 08:00:00,0.8244809422099858,0.1234261156101155,0.017926410423840494,0.03416653175605824
2019-07-20 10:00:00,0.8082124688561214,0.13457962583740268,0.01968658991213237,0.037521315394343516
2019-07-20 12:00:00,0.8156669087716871,0.13036401123074934,0.015184089449536463,0.038784990548027164
2019-07-20 14:00:00,0.8234574775524168,0.11987974069245305,0.016697208076358213,0.039965573678772
